CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID
Western Barred Bandicoot,Mammals,Endangered,Western Australia,-24.98923633,113.1087818,Actively managed,622_104_441_371208_m_281
Western Barred Bandicoot,Mammals,Endangered,Western Australia,-28.79385455,116.9420456,Actively managed,977_370_1903_397204_m_281
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-42.65599782,147.7519754,Actively managed,962_122_500_354652_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-42.65599782,147.7519754,Actively managed,962_122_500_354653_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-42.65599782,147.7519754,Actively managed,962_122_500_354654_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-41.42075532,145.788359,Actively managed,962_267_1864_354655_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354656_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354657_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Tasmania,-42.65599782,147.7519754,Actively managed,962_267_1864_354658_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_403_961303_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.21970708,144.8841341,Unknown,1504_2_1144_965172_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965174_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965176_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965177_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965183_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965184_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965185_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965186_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965187_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965188_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965191_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965192_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965198_m_286
Eastern Barred Bandicoot,Mammals,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,1504_2_1144_965203_m_286
Southern Greater Glider,Mammals,Endangered,Australian Capital Territory,-35.43876199,148.8460307,Unknown,1487_2_430_953760_m_296
Southern Greater Glider,Mammals,Endangered,Australian Capital Territory,-35.43876199,148.8460307,Unknown,1487_2_430_953761_m_296
Southern Greater Glider,Mammals,Endangered,Australian Capital Territory,-35.43876199,148.8460307,Unknown,1487_2_430_953762_m_296
Southern Greater Glider,Mammals,Endangered,Australian Capital Territory,-35.43876199,148.8460307,Unknown,1487_2_430_953763_m_296
Southern Greater Glider,Mammals,Endangered,Australian Capital Territory,-35.43876199,148.8460307,Unknown,1487_2_430_953769_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_430_962357_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.26694844,146.8284097,Unknown,1504_2_430_962363_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962364_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962372_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962379_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962384_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962388_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962389_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962391_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962392_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962402_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962403_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962408_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.11906715,148.6075466,Unknown,1504_2_430_962426_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_430_962469_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_430_962471_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_430_962472_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_430_962473_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_430_962475_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962498_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962501_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962507_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962508_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962512_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962513_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962521_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962525_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962534_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_430_962544_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962547_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_430_962548_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.38643205,146.2603928,Unknown,1504_2_430_962549_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962550_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962560_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962564_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_430_962566_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962572_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962585_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_430_962591_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962595_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962599_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_430_962621_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_430_962624_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962627_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_430_962633_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.11906715,148.6075466,Unknown,1504_2_430_962638_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962653_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962662_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962669_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962682_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962692_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962697_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962698_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962706_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_430_962709_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962716_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962720_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_430_962730_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_430_962746_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_531_961515_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_531_961517_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_531_961529_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_531_961591_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_531_961595_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.38643205,146.2603928,Unknown,1504_2_531_961597_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_531_961601_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1144_965212_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1144_965218_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1144_965225_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1144_965228_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1144_965231_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1144_965244_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1144_965261_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1144_965268_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1144_965272_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.26694844,146.8284097,Unknown,1504_2_1144_965273_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1144_965274_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_1144_965281_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1144_965283_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1144_965295_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1144_965297_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_1144_965304_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_1144_965309_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_1144_965325_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_1144_965326_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_1144_965416_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963196_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963197_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963198_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963201_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963202_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963203_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963204_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963205_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963206_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963208_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963209_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963210_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963211_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963212_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963214_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963215_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963216_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963217_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963218_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963220_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963221_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963224_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963226_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963227_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963230_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963240_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963241_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.11906715,148.6075466,Unknown,1504_2_1155_963251_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_1155_963255_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_1155_963256_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963262_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963267_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963279_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963280_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963289_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963290_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963291_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963292_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963297_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_1155_963298_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963299_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963300_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963301_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963302_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963305_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963307_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963311_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963326_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963350_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963352_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963355_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963356_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963367_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963371_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963375_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963379_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963408_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963415_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963465_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963486_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963496_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_1155_963497_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963504_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963512_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963516_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963517_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963522_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963523_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963525_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963526_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963540_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963541_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-36.88372003,146.7575184,Unknown,1504_2_1155_963553_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963561_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963567_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963580_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963581_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963664_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963668_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963674_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.21970708,144.8841341,Unknown,1504_2_1155_963694_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_1155_963727_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963728_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-38.42609551,146.1559245,Unknown,1504_2_1155_963729_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_1155_963731_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963757_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.75060845,148.9293261,Unknown,1504_2_1155_963761_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963762_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963768_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963769_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963770_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963771_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963772_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963773_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963774_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963775_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963777_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963778_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963779_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963781_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963782_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963787_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963788_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963790_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963791_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963797_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963800_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963803_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963804_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963805_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963816_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.20899415,146.8452524,Unknown,1504_2_1155_963817_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963823_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.67163105,146.4117217,Unknown,1504_2_1155_963834_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.11906715,148.6075466,Unknown,1504_2_1155_963836_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_1155_963840_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.32771421,148.9046701,Unknown,1504_2_1155_963841_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963860_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963861_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963863_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963864_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963865_m_296
Southern Greater Glider,Mammals,Endangered,Victoria,-37.34715227,148.3701071,Unknown,1504_2_1155_963866_m_296
