CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6189 u493b,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6193 u493b,,,,,,,,,,,,,,,0.0,0.0,1.0,,0.5,,0.0,1.0,,0.5,,1.0,,1.0,1.0,,,,,,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6197 u493b,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6212 u493b,,,,,,,,,,,,,,,,0.0,0.0,,0.3333333,,0.0,,,,,,,,,,,,,,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6235 u493b,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.07142857,0.0,0.0,0.0,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6237 u493b,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.8333333,,1.0,0.0,,,,0.0,0.0,0.0,0.0,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6238 u493b,,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6240 u493b,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,0.3333333,0.5,0.0,0.0,0.0,0.0,0.0,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6244 u493b,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,,,,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 6255 u493b,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 10306 u493b,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4,0.0,,0.0,1.0,0.3333333,1.0,0.7,0.5416667,,1.0,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 10307 u493b,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.1666667,0.3916667,0.0,0.07619048,0.1666667,0.3104167,0.1111111,0.08888889,0.0,0.0,0.0,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 10309 u493b,,,,,,,,,,,,,,,1.0,,,0.6666667,,,1.0,,,,,,,,,,,0.0,,0.0,,,,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 10310 u493b,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.3333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Southern Yellow-throated Scrubwren,Birds,Near Threatened,New South Wales,-34.24024,150.8427,Unknown,23_1 2 143130 u493b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,
South-eastern Hooded Robin,Birds,Endangered,South Australia,-34.83782,137.4786,Unknown,23_1 2 9396 u385a,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,
South-west Southern Whiteface,Birds,Vulnerable,Western Australia,-26.95318,114.533,Unknown,23_1 1 20066 u466a,,,,,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,
Western Boobook,Birds,Near Threatened,Queensland,-17.0396,140.3254,Unknown,23_1 2 12166 u242c,,,,,,,,,,,,,,,1.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-21.0405,148.9226,Unknown,23_1 2 12351 u242a,,,,,,,,,,,,,,,,0.3333333,0.0,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-21.0405,148.9226,Unknown,23_1 2 12518 u242a,,,,,,,,,,,,,,,0.5,0.5,,1.0,,0.0,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-21.0405,148.9226,Unknown,23_1 2 12560 u242a,,,,,,,,,,,,,,,0.08333333,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-21.0405,148.9226,Unknown,23_1 2 12980 u242a,,,,,,,,,,,,,,,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-21.0405,148.9226,Unknown,23_1 2 13000 u242a,,,,,,,,,,,,,,,0.0,0.1666667,1.0,0.0,1.0,1.0,,0.0,0.0,,0.5,1.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-21.0405,148.9226,Unknown,23_1 1 16315 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3333333,0.0,0.0,,0.0,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 7977 u242a,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8058 u242a,,,,,,,,,,,,,,,,,,,,,0.2,,,0.0,0.0,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8240 u242a,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,0.0,0.25,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8332 u242a,,,,,,,,,,,,,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8333 u242a,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1666667,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8412 u242a,,,,,,,,,,,,,,,,,,0.9090909,1.0,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8414 u242a,,,,,,,,,,,,,,,,,,,0.1428571,0.0,0.0,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8436 u242a,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8464 u242a,,,,,,,,,,,,,,,,,,,1.0,0.0,0.08333333,0.2222222,0.5,0.0,0.4166667,0.6363636,0.0,0.5,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8612 u242a,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,0.0,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 8613 u242a,,,,,,,,,,,,,,,0.0,0.0,0.1190476,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10608 u242a,,,,,,,,,,,,,,,0.0,0.3333333,0.0,0.0,0.3333333,0.0,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10648 u242a,,,,,,,,,,,,,,,0.0,0.04166667,0.0,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10666 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10682 u242a,,,,,,,,,,,,,,,,,0.1,0.0,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10685 u242a,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.1428571,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10707 u242a,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,0.09090909,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10709 u242a,,,,,,,,,,,,,,,,,,,,,,0.25,,0.2,0.375,0.25,,0.2,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10713 u242a,,,,,,,,,,,,,,,,0.0,0.1166667,0.0,,,,,,,0.0,0.0,,0.0,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10717 u242a,,,,,,,,,,,,,,,0.0530303,0.08333333,0.1666667,0.25,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10730 u242a,,,,,,,,,,,,,,,0.2,,0.0,0.0,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10731 u242a,,,,,,,,,,,,,,,0.0,0.0,0.08333333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 10737 u242a,,,,,,,,,,,,,,,,,0.5,,,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 11243 u242a,,,,,,,,,,,,,,,0.0,0.0,0.05555556,0.0,,,,,,0.0,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 11314 u242a,,,,,,,,,,,,,,,0.6666667,0.1666667,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 11752 u242a,,,,,,,,,,,,,,,,,0.0,0.0,0.01388889,0.03333333,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 11781 u242a,,,,,,,,,,,,,,,0.2857143,1.0,1.0,1.0,0.5,,,0.0,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 1 18876 u242a,,,,,,,,,,,,,,,,0.0,0.3636364,0.0,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 1 19290 u242a,,,,,,,,,,,,,,,0.1,0.0,0.25,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 1 19344 u242a,,,,,,,,,,,,,,,0.0,0.0,0.04,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 45850 u242a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555556,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-27.1105,153.1234,Unknown,23_1 2 162412 u242a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 8675 u242a,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,0.5,1.0,1.0,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 8691 u242a,,,,,,,,,,,,,,,0.0,0.3333333,,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 8714 u242a,,,,,,,,,,,,,,,0.75,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 8741 u242a,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,0.4,1.0,1.0,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 10739 u242a,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,1.0,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 10743 u242a,,,,,,,,,,,,,,,0.0,0.1666667,0.5833333,0.5833333,0.6666667,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 10753 u242a,,,,,,,,,,,,,,,,0.0,,,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 10767 u242a,,,,,,,,,,,,,,,,0.0,,,,,0.0,1.0,,,,,0.625,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 10775 u242a,,,,,,,,,,,,,,,0.08333333,0.25,0.0,,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 10793 u242a,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.09090909,0.0,0.25,0.125,0.25,1.0,0.6666667,0.8,1.0,0.8333333,0.5,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 10795 u242a,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.25,,,,,,,,0.0,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 11796 u242a,,,,,,,,,,,,,,,,,1.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 11800 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.66844,153.0359,Unknown,23_1 2 11804 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1666667,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 11807 u242a,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333,0.0,0.0,0.0,0.0,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 11808 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.01388889,0.0,,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-25.30163,152.4616,Unknown,23_1 2 11811 u242a,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8710 u242a,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8719 u242a,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8737 u242a,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8742 u242a,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,1.0,,,,,0.0,,0.0,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8744 u242a,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8745 u242a,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 8753 u242a,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-24.59677,151.5119,Unknown,23_1 2 11401 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-22.92608,150.2482,Unknown,23_1 2 13050 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-22.92608,150.2482,Unknown,23_1 2 13053 u242a,,,,,,,,,,,,,,,,0.5,0.0,,,1.0,0.0,,,,0.0,0.0,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-22.92608,150.2482,Unknown,23_1 2 13055 u242a,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,Queensland,-22.72855,150.7222,Unknown,23_1 2 12874 u242a,,,,,,,,,,,,,,,0.0,0.25,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,,,,
South-eastern Boobook,Birds,Near Threatened,Queensland,-22.72855,150.7222,Unknown,23_1 1 15371 u242a,,,,,,,,,,,,,,,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,New South Wales,-27.1105,153.1234,Unknown,23_1 2 10600 u242a,,,,,,,,,,,,,,,0.0,0.02222222,0.0,,,,,,,,,,,,,,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,New South Wales,-27.1105,153.1234,Unknown,23_1 2 11719 u242a,,,,,,,,,,,,,,,,,0.0,0.04166667,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,
Western Boobook,Birds,Near Threatened,Western Australia,-33.68361,122.2026,Unknown,23_1 2 14242 u242c,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,0.0,0.0,,,1.0,,,0.0,,0.0,,0.0,,,,
Western Boobook,Birds,Near Threatened,Western Australia,-29.94413,115.5169,Unknown,23_1 2 13245 u242c,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,0.0,,,0.0,0.0,,0.5,,0.0,0.0,0.0,
Western Boobook,Birds,Near Threatened,Western Australia,-29.94413,115.5169,Unknown,23_1 2 13884 u242c,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,0.0,,,,,,0.0,,,0.0,,,,
Western Boobook,Birds,Near Threatened,Western Australia,-29.94413,115.5169,Unknown,23_1 2 13901 u242c,,,,,,,,,,,,,,,0.4285714,1.0,,,,,,,,,,,,,,,,,,,,,,
Western Boobook,Birds,Near Threatened,Western Australia,-29.94413,115.5169,Unknown,23_1 2 14241 u242c,,,,,,,,,,,,,,,0.0,0.5,0.0,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,0.0,0.6666667,,,,
Western Boobook,Birds,Near Threatened,Western Australia,-29.94413,115.5169,Unknown,23_1 1 20223 u242c,,,,,,,,,,,,,,,,0.0,0.3333333,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,
Western Boobook,Birds,Near Threatened,Western Australia,-29.94413,115.5169,Unknown,23_1 2 157589 u242c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
South-eastern Boobook,Birds,Near Threatened,South Australia,-35.82763,137.2419,Unknown,23_1 2 8984 u242a,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,1.0,,,1.0,,,,
South-eastern Boobook,Birds,Near Threatened,South Australia,-35.82763,137.2419,Unknown,23_1 2 8991 u242a,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.75,,,,,0.0,,,,,,,,
South-eastern Boobook,Birds,Near Threatened,South Australia,-35.82763,137.2419,Unknown,23_1 2 11863 u242a,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.75,0.0,,0.0,0.0,0.5,,0.0,0.0,0.3333333,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,South Australia,-35.82763,137.2419,Unknown,23_1 2 11866 u242a,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,1.0,,,,1.0,,,,0.0,0.0,0.0,0.0,
South-eastern Boobook,Birds,Near Threatened,South Australia,-35.82763,137.2419,Unknown,23_1 2 31847 u242a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,
South-eastern Boobook,Birds,Near Threatened,South Australia,-35.82763,137.2419,Unknown,23_1 2 31938 u242a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 1 17 u466b,,,,,,,,,,,,,,,0.0,0.1,,,,,,,,,,0.0,,,,,,,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 1 75 u466b,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 1861 u466b,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,1.0,0.0,0.0,0.0,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2260 u466b,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,0.0,,,,,,1.0,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2263 u466b,,,,,,,,,,,,,,,,,,,,,,,,,,0.2166667,0.0,,,,,,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2264 u466b,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,0.0,0.3333333,0.0,0.0,0.0,0.0,0.0,0.0,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2270 u466b,,,,,,,,,,,,,,,0.125,0.0,,,,,,,,,,,,,,,,,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2602 u466b,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2758 u466b,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.25,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2816 u466b,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2919 u466b,,,,,,,,,,,,,,,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 2956 u466b,,,,,,,,,,,,,,,0.0,0.3333333,,,0.0,,,,,,,,,,,,,,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 3011 u466b,,,,,,,,,,,,,,,0.1,0.0,0.09090909,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 2 3016 u466b,,,,,,,,,,,,,,,,0.0,0.2,0.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1111111,0.0,0.3035714,0.3035714,0.3035714,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 1 21376 u466b,,,,,,,,,,,,,,,0.04545454,0.25,0.03703704,0.1666667,,,,,,,,,,,,,,,,,,,,
South-east Southern Whiteface,Birds,Vulnerable,Northern Territory,-23.67673,132.5498,Unknown,23_1 1 21379 u466b,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.25,,,,,,,,,,,,
