CommonName,TaxonomicGroup,MaxStatus,State,RegionCentroidLatitude,RegionCentroidLongitude,ManagementCategory,TimeSeriesID
"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",Plants,Critically Endangered,Western Australia,-29.90694164,115.3829825,No management,900_2_1631_955287_p_38710
"Foote's Grevillea, Cataby Grevillea, Black Magic Grevillea",Plants,Critically Endangered,Western Australia,-29.90694164,115.3829825,Actively managed,900_2_1631_955288_p_38710
Coochin Hills Grevillea,Plants,Critically Endangered,Queensland,-27.20516781,153.3374921,No management,931_2_1670_250618_p_38930
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_372790_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_372980_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_372981_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_372982_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373288_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373289_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373290_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373574_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373575_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373708_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373709_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373711_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373713_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1144_373735_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_372730_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_372734_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_372777_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_372797_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_372892_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373253_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373292_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373312_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373444_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373778_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373779_p_38963
Anglesea Grevillea,Plants,Vulnerable,Victoria,-38.32100885,144.2402249,Unknown,958_2_1897_373783_p_38963
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,Actively managed,891_2_1335_257077_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,Actively managed,891_2_1335_257078_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,Actively managed,891_2_1335_257079_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,Actively managed,891_2_1335_257080_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,Actively managed,891_2_1335_257081_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,Actively managed,891_2_1335_257082_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,No management,891_2_1335_257083_p_39012
Flame Spider-flower,Plants,Endangered,New South Wales,-29.52739459,141.8754965,No management,891_2_1335_257084_p_39012
Maxwell's Grevillea,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Unknown,900_2_1637_955290_p_39124
Maxwell's Grevillea,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Unknown,900_2_1642_955289_p_39124
Grey Grevillea,Plants,Endangered,New South Wales,-32.93819303,150.0562368,Unknown,898_2_1354_376436_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-32.93819303,150.0562368,Unknown,898_2_1354_376437_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,898_191_2138_376438_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,898_191_2138_376439_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,898_191_2138_376440_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,898_191_2138_376441_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,898_191_2138_376442_p_39195
Grey Grevillea,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,898_191_2138_376443_p_39195
"Spidery Wattle, Balcanoona Wattle",Plants,Vulnerable,South Australia,-30.56704355,138.798038,No management,873_3_1293_250518_p_392
"Spidery Wattle, Balcanoona Wattle",Plants,Vulnerable,South Australia,-30.56704355,138.798038,Actively managed,873_3_1294_250519_p_392
"Spidery Wattle, Balcanoona Wattle",Plants,Vulnerable,South Australia,-30.56704355,138.798038,Actively managed,873_3_1295_250520_p_392
"Spidery Wattle, Balcanoona Wattle",Plants,Vulnerable,South Australia,-30.56704355,138.798038,No management,873_3_1295_250521_p_392
"Spidery Wattle, Balcanoona Wattle",Plants,Vulnerable,South Australia,-30.56704355,138.798038,No management,873_3_1295_250522_p_392
"Spidery Wattle, Balcanoona Wattle",Plants,Vulnerable,South Australia,-30.56704355,138.798038,No management,873_3_1296_250523_p_392
Tumut Grevillea,Plants,Critically Endangered,New South Wales,-34.1382346,148.3763939,Actively managed,903_2_1411_942969_p_39649
,Plants,Critically Endangered,New South Wales,-32.37710097,150.232037,Unknown,1437_504_2651_952476_p_417
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955742_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955744_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955745_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955746_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955747_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955748_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955749_p_4387
Granite Boronia,Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1486_573_1414_955750_p_4387
"Repand Boronia, Border Boronia",Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1478_573_1414_952925_p_4464
"Repand Boronia, Border Boronia",Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1478_573_1414_952928_p_4464
"Repand Boronia, Border Boronia",Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1478_573_1414_952929_p_4464
"Repand Boronia, Border Boronia",Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1478_573_1414_952930_p_4464
"Repand Boronia, Border Boronia",Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1478_573_1414_952931_p_4464
"Repand Boronia, Border Boronia",Plants,Endangered,Queensland,-28.68404142,151.8934121,Unknown,1478_573_1414_952932_p_4464
Isoglossa,Plants,Endangered,New South Wales,-28.59635014,153.1883811,No management,902_2_1403_445875_p_45206
Isoglossa,Plants,Endangered,New South Wales,-28.59635014,153.1883811,Actively managed,902_2_1404_445876_p_45206
Isoglossa,Plants,Endangered,New South Wales,-28.59635014,153.1883811,Actively managed,902_2_1404_445877_p_45206
Isoglossa,Plants,Endangered,New South Wales,-28.59635014,153.1883811,Actively managed,902_2_1405_445878_p_45206
"Albany Cone Bush, Hook-leaf Isopogon",Plants,Critically Endangered,Western Australia,-34.69551507,116.1574097,Unknown,900_2_1637_955291_p_45433
"Albany Cone Bush, Hook-leaf Isopogon",Plants,Critically Endangered,Western Australia,-34.15050767,116.6498318,Unknown,900_2_1637_955292_p_45433
"Albany Cone Bush, Hook-leaf Isopogon",Plants,Critically Endangered,Western Australia,-34.69551507,116.1574097,Unknown,900_2_1637_955293_p_45433
,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Unknown,900_2_1633_955294_p_47152
Roundleaf Honeysuckle,Plants,Endangered,Western Australia,-34.15050767,116.6498318,Unknown,900_2_1637_955295_p_47552
Roundleaf Honeysuckle,Plants,Endangered,Western Australia,-34.15050767,116.6498318,Unknown,900_2_1637_955296_p_47552
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_372695_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_372754_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_372843_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_372912_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_372971_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_373213_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_373740_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_373742_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_373744_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1897_373757_p_48062
Wrinkled Buttons,Plants,Vulnerable,Victoria,-38.75598286,143.6921367,Unknown,958_2_1898_373249_p_48062
Spiny Peppercress,Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_372697_p_48300
Spiny Peppercress,Plants,Vulnerable,Victoria,-36.88372003,146.7575184,Unknown,958_2_1897_372737_p_48300
Spiny Peppercress,Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373217_p_48300
Spiny Peppercress,Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373308_p_48300
Spiny Peppercress,Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373502_p_48300
Spiny Peppercress,Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1897_373624_p_48300
Spiny Peppercress,Plants,Vulnerable,Victoria,-37.84704817,143.2517563,Unknown,958_2_1898_372897_p_48300
Ginninderra Peppercress,Plants,Critically Endangered,Australian Capital Territory,-35.43401712,149.060159,No management,1054_2_2059_376524_p_48334
Ginninderra Peppercress,Plants,Critically Endangered,Australian Capital Territory,-35.43401712,149.060159,No management,1054_2_2059_376525_p_48334
Ginninderra Peppercress,Plants,Critically Endangered,Australian Capital Territory,-35.43401712,149.060159,No management,1054_2_2059_376526_p_48334
Ginninderra Peppercress,Plants,Critically Endangered,Australian Capital Territory,-35.43401712,149.060159,No management,1054_2_2059_376527_p_48334
Stirling Range Beard Heath,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Unknown,900_2_1634_955297_p_49826
Kangaroo Island Spider-orchid,Plants,Endangered,South Australia,-35.33131139,138.668376,No management,1251_348_1670_611118_p_5279
Kangaroo Island Spider-orchid,Plants,Endangered,South Australia,-35.33131139,138.668376,No management,1251_348_1670_611453_p_5279
Kangaroo Island Spider-orchid,Plants,Endangered,South Australia,-35.33131139,138.668376,No management,1251_348_1670_611454_p_5279
,Plants,Vulnerable,New South Wales,-33.10149856,150.9275559,Actively managed,1034_2_1335_267822_p_55018
,Plants,Vulnerable,New South Wales,-33.10149856,150.9275559,Actively managed,1034_3_1335_267822_p_55018
,Plants,Vulnerable,New South Wales,-33.10149856,150.9275559,Actively managed,1034_183_1335_267822_p_55018
,Plants,Vulnerable,New South Wales,-33.10149856,150.9275559,Actively managed,1034_2_1335_267823_p_55018
,Plants,Vulnerable,New South Wales,-33.10149856,150.9275559,Actively managed,1034_3_1335_267823_p_55018
,Plants,Vulnerable,New South Wales,-33.10149856,150.9275559,Actively managed,1034_183_1335_267823_p_55018
,Plants,Vulnerable,New South Wales,-33.68682216,151.3158186,Actively managed,1034_2_1335_267824_p_55018
,Plants,Vulnerable,New South Wales,-33.68682216,151.3158186,Actively managed,1034_3_1335_267824_p_55018
,Plants,Vulnerable,New South Wales,-33.68682216,151.3158186,Actively managed,1034_183_1335_267824_p_55018
Giant Andersonia,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Unknown,900_2_1639_955269_p_5572
Tuggeranong Lignum,Plants,Endangered,Australian Capital Territory,-35.43401712,149.060159,Unknown,886_2_1329_250768_p_56027
,Plants,Near Threatened,New South Wales,-28.59635014,153.1883811,Unknown,1365_2_2454_595569_p_5620
Two Peoples Bay Andersonia,Plants,Vulnerable,Western Australia,-34.15050767,116.6498318,Actively managed,900_2_1632_955270_p_5634
Copper Beard Orchid,Plants,Critically Endangered,South Australia,-34.88766404,138.7623028,No management,1251_348_1670_611476_p_5662
,Plants,Vulnerable,New South Wales,-30.42953667,152.9262964,No management,1003_2_1976_257767_p_56920
,Plants,Vulnerable,New South Wales,-30.42953667,152.9262964,No management,1003_2_1976_257768_p_56920
,Plants,Vulnerable,New South Wales,-30.42953667,152.9262964,No management,1003_2_1976_257769_p_56920
,Plants,Vulnerable,New South Wales,-30.42953667,152.9262964,No management,1003_2_1976_257770_p_56920
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369362_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369363_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369364_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369365_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369366_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369367_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369368_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369369_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369370_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369371_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369372_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369373_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369374_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369375_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369376_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369377_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369378_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369379_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369380_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369381_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369382_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369383_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369384_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369385_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369386_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369387_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369388_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369389_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369390_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369391_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369392_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369393_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369394_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.77465865,139.2177927,Unknown,916_2_1535_369395_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369396_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369397_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369398_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369399_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369400_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369401_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369402_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369403_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369404_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369405_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369406_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369407_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369408_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369409_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369410_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Actively managed,916_2_1535_369411_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-34.75516376,139.9321759,Unknown,916_2_1535_369412_p_57921
"Silver Daisy-bush, Silver-leaved Daisy, Velvet Daisy-bush",Plants,Vulnerable,South Australia,-35.33131139,138.668376,Unknown,916_2_1535_369413_p_57921
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376296_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376297_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376298_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376299_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376300_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376301_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376302_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376303_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376304_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376305_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376306_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376307_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376308_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376309_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376310_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376311_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376312_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376313_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376314_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376315_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376316_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376317_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376318_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376319_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376320_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376321_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376322_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376323_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376324_p_60529
,Plants,Endangered,New South Wales,-33.16202614,150.3893724,Unknown,1001_2_1973_376325_p_60529
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257154_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257155_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257156_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257157_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257158_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257159_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257160_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257161_p_60584
Clandulla Geebung,Plants,Endangered,New South Wales,-33.14247789,149.9850264,Unknown,996_191_1355_257162_p_60584
Small-flowered Snottygobble,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Actively managed,900_2_1636_955298_p_60590
Small-flowered Snottygobble,Plants,Critically Endangered,Western Australia,-34.23074081,119.1504387,Actively managed,900_2_1638_955299_p_60590
